         212540 function calls (208312 primitive calls) in 0.461 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\figure.py:2067(sca)
        4    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\axis.py:1509(have_units)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\weakref.py:51(_cb)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\figure.py:194(update)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\os.py:1073(__subclasshook__)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\logging\__init__.py:223(_releaseLock)
        3    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:602(condition)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\cbook\__init__.py:798(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\cbook\__init__.py:2112(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\figure.py:2015(_set_artist_props)
       14    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\axis.py:368(<dictcomp>)
        5    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\sre_compile.py:65(_combine_flags)
        4    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\indexes\base.py:1839(is_integer)
        4    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\legend_handler.py:69(_default_update_prop)
        1    0.000    0.000    0.000    0.000 {method 'digest' of '_hashlib.HASH' objects}
        3    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\warnings.py:96(_showwarnmsg)
        4    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\hmac.py:94(update)
        4    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\numpy\lib\type_check.py:72(<genexpr>)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\numpy\linalg\linalg.py:107(_makearray)
        6    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\indexes\range.py:747(__len__)
        1    0.000    0.000    0.000    0.000 <string>:2(__init__)
        3    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\cbook\__init__.py:605(clear)
        8    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\artist.py:1094(<genexpr>)
        7    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\legend.py:838(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\jupyter_client\session.py:513(msg_id)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\hmac.py:111(_current)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\patches.py:373(set_alpha)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\gridspec.py:622(__init__)
        4    0.000    0.000    0.001    0.000 C:\Users\Admin\anaconda3\lib\site-packages\traitlets\traitlets.py:1225(notify_change)
       10    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\traitlets\config\loader.py:240(_ensure_subconfig)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\jupyter_client\session.py:218(msg_header)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\io\parsers.py:821(close)
        3    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\cbook\__init__.py:1874(method)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\rcsetup.py:200(validate_axisbelow)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\transforms.py:1500(get_matrix)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\figure.py:941(set_edgecolor)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\legend_handler.py:80(adjust_drawing_area)
        4    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\sre_compile.py:453(_get_iscased)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\threading.py:246(__enter__)
        2    0.000    0.000    0.001    0.001 C:\Users\Admin\anaconda3\lib\site-packages\traitlets\traitlets.py:874(compatible_observer)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\traitlets\config\configurable.py:86(notice_config_override)
        4    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:355(is_datetime64_dtype)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\internals\managers.py:689(_consolidate_check)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\transforms.py:2569(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\figure.py:1056(_make_key)
        4    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\axis.py:980(_set_artist_props)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:1187(needs_i8_conversion)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\pyplot.py:211(_get_required_interactive_framework)
        3    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\transforms.py:916(y0)
        3    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\patches.py:288(get_facecolor)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\projections\__init__.py:44(get_projection_class)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\PIL\TiffImagePlugin.py:130(<dictcomp>)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\contextlib.py:697(__init__)
        3    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\traitlets\config\configurable.py:551(initialized)
        2    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(prod)
        4    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\axis.py:565(__init__)
        1    0.000    0.000    0.000    0.000 {built-in method utcnow}
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\jupyter_client\session.py:224(extract_header)
        2    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(poly)
        4    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\colors.py:224(<genexpr>)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\backend_bases.py:2708(notify_axes_change)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\figure.py:913(get_edgecolor)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\threading.py:258(_acquire_restore)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\ipykernel\iostream.py:262(send_multipart)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:157(ensure_python_int)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\indexes\base.py:1875(is_floating)
        9    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\internals\managers.py:208(<genexpr>)
        3    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\internals\managers.py:1863(_asarray_compat)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\missing.py:721(clean_reindex_fill_method)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\generic.py:5534(_consolidate_inplace)
        3    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\transforms.py:926(y1)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\patches.py:2151(__init__)
        1    0.000    0.000    0.000    0.000 {method 'setimage' of 'ImagingEncoder' objects}
        1    0.000    0.000    0.000    0.000 {built-in method builtins.repr}
        7    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:774(create_module)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\traitlets\traitlets.py:2038(validate)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\internals\managers.py:690(<listcomp>)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\lines.py:1014(get_xydata)
        5    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\axes\_base.py:1281(get_aspect)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\typing.py:768(__instancecheck__)
        1    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(real)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\indexes\base.py:532(is_)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\generic.py:340(_validate_dtype)
       12    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\internals\blocks.py:265(mgr_locs)
        3    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\transforms.py:967(minposy)
        4    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\text.py:341(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\figure.py:372(_repr_html_)
        4    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\axes\_base.py:289(<genexpr>)
       12    0.000    0.000    0.000    0.000 {built-in method _warnings._filters_mutated}
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\logging\__init__.py:772(__init__)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\IPython\lib\pretty.py:168(group)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\common.py:170(all_none)
        6    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\indexes\base.py:5296(_validate_indexer)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\generic.py:3409(_set_as_cached)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\generic.py:5538(f)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\cm.py:466(changed)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\patches.py:1854(<dictcomp>)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\traitlets\traitlets.py:1355(unobserve)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\IPython\utils\decorators.py:41(wrapper)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\ipykernel\jsonutil.py:49(encode_images)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\numpy\core\fromnumeric.py:1705(ravel)
        1    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(tile)
        9    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\common.py:167(<genexpr>)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\generic.py:10858(any)
        6    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\series.py:422(_constructor)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\scipy\signal\filter_design.py:2467(_relative_degree)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\pyplot.py:319(draw_if_interactive)
        9    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\artist.py:346(is_transform_set)
        7    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\artist.py:1004(get_label)
        4    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\transforms.py:1282(_iter_break_from_left_to_right)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\PIL\Image.py:617(_ensure_mutable)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\figure.py:147(__call__)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\offsetbox.py:422(__init__)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\axes\_base.py:299(_setdefaults)
       10    0.000    0.000    0.000    0.000 {pandas._libs.lib.is_iterator}
        2    0.000    0.000    0.000    0.000 {method 'fill' of 'numpy.ndarray' objects}
        5    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\enum.py:748(value)
       16    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\traitlets\traitlets.py:412(instance_init)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\hmac.py:130(hexdigest)
        4    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\numpy\lib\type_check.py:70(<genexpr>)
        1    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(solve)
        6    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\indexes\base.py:3342(is_int)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\io\parsers.py:865(_check_file_or_buffer)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\patches.py:777(_update_x1)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\gridspec.py:496(<dictcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\legend.py:557(_set_loc)
        3    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\transforms.py:921(x1)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\figure.py:91(_entry_from_axes)
        3    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\figure.py:458(get_tight_layout)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\traitlets\traitlets.py:1279(_remove_notifiers)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\traitlets\traitlets.py:2002(_validate_bounds)
        5    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\generic.py:227(attrs)
       10    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\generic.py:248(flags)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\cm.py:396(set_cmap)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\PIL\Image.py:3112(register_save_all)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\axes\_base.py:656(_request_autoscale_view)
        7    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\threading.py:513(is_set)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\traitlets\traitlets.py:2162(validate)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\jupyter_client\session.py:744(<listcomp>)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\generic.py:456(_get_axis_number)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\series.py:834(_slice)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\io\parsers.py:1089(__exit__)
        5    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\artist.py:1213(mouseover)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\transforms.py:801(null)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\figure.py:2167(<lambda>)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\axes\_base.py:3126(get_xbound)
        7    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:964(get_filename)
        1    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(append)
        3    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\indexers.py:332(unpack_1tuple)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\series.py:4778(isna)
        4    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\cbook\__init__.py:91(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\cbook\__init__.py:552(__init__)
        4    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\backend_bases.py:894(set_clip_rectangle)
        4    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\figure.py:480(get_constrained_layout)
        4    0.000    0.000    0.000    0.000 {method 'insert' of 'list' objects}
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\threading.py:255(_release_save)
       10    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\traitlets\traitlets.py:2220(<lambda>)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\IPython\core\displaypub.py:43(_validate_data)
       10    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\numpy\core\numeric.py:716(_convolve_dispatcher)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\internals\blocks.py:351(iget)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\text.py:1057(set_fontweight)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\backend_bases.py:1738(is_saving)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\backend_bases.py:2047(_get_output_canvas)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\PIL\PngImagePlugin.py:1029(write)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\axes\_base.py:3415(get_ybound)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\weakref.py:73(__eq__)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\jupyter_client\jsonutil.py:31(_ensure_tzinfo)
        1    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(result_type)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\numpy\linalg\linalg.py:102(get_linalg_error_extobj)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\generic.py:453(<dictcomp>)
        3    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\internals\managers.py:320(<genexpr>)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\gridspec.py:100(set_width_ratios)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\IPython\lib\pretty.py:401(_in_deferred_types)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\IPython\core\formatters.py:673(_singleton_printers_default)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\internals\managers.py:975(consolidate)
        4    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\axis.py:1433(<dictcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\ipykernel\pylab\backend_inline.py:197(_is_transparent)
        2    0.000    0.000    0.000    0.000 {method 'pixel_access' of 'ImagingCore' objects}
        3    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\IPython\lib\pretty.py:102(_safe_getattr)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\numpy\lib\type_check.py:121(real)
        7    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\indexes\base.py:4070(_values)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\internals\managers.py:157(blknos)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\scipy\signal\filter_design.py:2368(<listcomp>)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\scipy\signal\_arraytools.py:47(axis_reverse)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\artist.py:1024(get_zorder)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\patches.py:3722(get_boxstyle)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\PIL\PngImagePlugin.py:1025(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\codecs.py:260(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\logging\__init__.py:1226(append)
        6    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\typing.py:1822(new_type)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\IPython\lib\pretty.py:474(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\IPython\core\formatters.py:940(_check_return)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\generic.py:5522(_protect_consolidate)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\internals\managers.py:681(is_consolidated)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\io\parsers.py:2136(<dictcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\io\parsers.py:3432(_clean_na_values)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\figure.py:2163(add_axobserver)
        6    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\axes\_base.py:378(<genexpr>)
        5    0.000    0.000    0.000    0.000 {method 'join' of 'bytes' objects}
        1    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(size)
        3    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\numpy\linalg\linalg.py:112(isComplexType)
        6    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\numpy\lib\arraysetops.py:144(_unique_dispatcher)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\indexes\base.py:2127(inferred_type)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\internals\managers.py:132(<listcomp>)
       12    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\transforms.py:1294(depth)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\PIL\_util.py:5(isPath)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\PIL\PngImagePlugin.py:268(add)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\figure.py:150(__contains__)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\backends\backend_agg.py:442(buffer_rgba)
        7    0.000    0.000    0.000    0.000 {method 'append' of 'collections.deque' objects}
        5    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\PIL\TiffImagePlugin.py:624(_register_loader)
        5    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\PIL\TiffImagePlugin.py:636(decorator)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\threading.py:261(_is_owned)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\numpy\linalg\linalg.py:125(_realType)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:1276(is_string_like_dtype)
        3    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\indexes\base.py:623(dtype)
        5    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\flags.py:51(allows_duplicate_labels)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\internals\managers.py:1869(_shape_compat)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\io\parsers.py:1539(_maybe_make_multi_index_columns)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\patches.py:1853(<listcomp>)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\widgets.py:35(__init__)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\legend.py:640(get_default_handler_map)
        6    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\scale.py:80(limit_range_for_scale)
        4    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\backends\backend_agg.py:297(option_image_nocomposite)
        1    0.000    0.000    0.000    0.000 {method 'hexdigest' of '_hashlib.HASH' objects}
        7    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:397(has_location)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\traitlets\config\loader.py:329(__getitem__)
